i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
1291,29.940032985061407,0.951214075088501,-0.002219058806076646,0.9512031674385071,0.9482100605964661,-0.00299072265625,0.9482089281082153,0.94818115234375,0,0
1292,29.963105098111555,0.9503768682479858,-0.03883867338299751,0.9509032368659973,0.9466766715049744,-0.00299072265625,0.9476426243782043,0.9480133056640625,0,0
1293,29.98638580390252,0.9508222341537476,-0.011055455543100834,0.9508163332939148,0.9478251934051514,-0.00299072265625,0.9478145837783813,0.9477996826171875,0,0
1294,30.00990065606311,0.9506033658981323,-0.009848461486399174,0.9506021738052368,0.9476077556610107,-0.00299072265625,0.9475978016853333,0.9475860595703125,0,0
1295,30.03309639892541,0.9503854513168335,-0.009230122901499271,0.9503762125968933,0.9473838806152344,-0.00299072265625,0.947376549243927,0.947357177734375,0,0
1296,30.056352270999923,0.9501798152923584,0.04334116727113724,0.950166642665863,0.9471713900566101,-0.00299072265625,0.9471593499183655,0.9471282958984375,0,0
1297,30.079741087043658,0.9499338865280151,-0.011144929565489292,0.9487520456314087,0.946352481842041,-0.00299072265625,0.9468603730201721,0.9469146728515625,0,0
1298,30.103250216925517,0.9497380256652832,-0.008671456016600132,0.9497336149215698,0.9467357993125916,-0.00299072265625,0.9467276930809021,0.94671630859375,0,0
1299,30.126612978056073,0.9495348334312439,-0.00852250400930643,0.9495256543159485,0.9465306997299194,-0.00299072265625,0.9465287327766418,0.9465179443359375,0,0
1300,30.149975646054372,0.9493643641471863,0.11498573422431946,0.9493744969367981,0.9463727474212646,-0.00299072265625,0.9463590383529663,0.946319580078125,0,0
1301,30.17338222102262,0.9491616487503052,0.00825614482164383,0.9491469860076904,0.9461534023284912,-0.00299072265625,0.9461512565612793,0.9461212158203125,0,0
1302,30.196645369986072,0.9489551186561584,-0.008008473552763462,0.948945939540863,0.9459510445594788,-0.00299072265625,0.9454221129417419,0.9459381103515625,0,0
1303,30.219995538005605,0.9487573504447937,-0.008492761291563511,0.9487525224685669,0.9457533955574036,-0.00299072265625,0.9457505941390991,0.94573974609375,0,0
1304,30.243493928108364,0.9485623240470886,-0.0055497814901173115,0.9485597014427185,0.9455686807632446,-0.00299072265625,0.945557713508606,0.9455413818359375,0,0
1305,30.266612912062556,0.9483755230903625,-0.009461336769163609,0.9483620524406433,0.9453697204589844,-0.00299072265625,0.9453598856925964,0.945343017578125,0,0
1306,30.2899837649893,0.9481781721115112,-0.00888766348361969,0.9481679201126099,0.9451727271080017,-0.00299072265625,0.945170521736145,0.945159912109375,0,0
1307,30.313362285029143,0.9479506611824036,0.06235477700829506,0.9479960203170776,0.9450085163116455,-0.00299072265625,0.9445406794548035,0.944976806640625,0,0
1308,30.336646230891347,0.9477836489677429,0.059173326939344406,0.9478343725204468,0.9448524117469788,-0.00299072265625,0.9448415637016296,0.9448089599609375,0,0
1309,30.359897176967934,0.9469322562217712,-0.10960468649864197,0.9474340677261353,0.9445563554763794,-0.00299072265625,0.9446330666542053,0.9446258544921875,0,0
1310,30.383034012047574,0.9474935531616211,0.05270620435476303,0.947472095489502,0.9444743394851685,-0.00299072265625,0.944465160369873,0.944427490234375,0,0
1311,30.406851215055212,0.9473087191581726,0.019312698394060135,0.947292149066925,0.9442967176437378,-0.00299072265625,0.9442887902259827,0.9442596435546875,0,0
1312,30.430107994936407,0.9471397399902344,-0.005423230119049549,0.9471398591995239,0.944149374961853,-0.00299072265625,0.9441460967063904,0.944122314453125,0,0
1313,30.453351181931794,0.9470182657241821,-0.0026963320560753345,0.9470189213752747,0.9440284371376038,-0.00299072265625,0.9440193176269531,0.944000244140625,0,0
1314,30.476504609920084,0.9468963146209717,-0.005803224630653858,0.9468840956687927,0.9438914656639099,-0.00299072265625,0.9438897967338562,0.943878173828125,0,0
1315,30.499606871046126,0.9467634558677673,-0.007412550039589405,0.9467591047286987,0.943767786026001,-0.00299072265625,0.9437677264213562,0.943756103515625,0,0
1316,30.522725855000317,0.9466364979743958,-0.006101277656853199,0.9466362595558167,0.943645715713501,-0.00299072265625,0.9436335563659668,0.9436187744140625,0,0
1317,30.545866949949414,0.9465148448944092,-0.004275911021977663,0.9465059638023376,0.9435109496116638,-0.00299072265625,0.9435084462165833,0.9434967041015625,0,0
1318,30.56897576688789,0.9463934898376465,-0.0031881225295364857,0.9463843703269958,0.9433891773223877,-0.00299072265625,0.9433867335319519,0.9433746337890625,0,0
1319,30.59223052789457,0.9462703466415405,-0.004320618696510792,0.9456867575645447,0.9429078102111816,-0.00299072265625,0.943168580532074,0.9432525634765625,0,0
1320,30.61535539990291,0.9461479783058167,-0.00417163735255599,0.9461445808410645,0.9431485533714294,-0.00299072265625,0.9431421756744385,0.9431304931640625,0,0
1321,30.638521197950467,0.9460132718086243,-0.00971487071365118,0.9460100531578064,0.9430190324783325,-0.00299072265625,0.9430193901062012,0.9430084228515625,0,0
1322,30.661730960011482,0.9458884000778198,-0.004633632488548756,0.9458889961242676,0.9428946375846863,-0.00299072265625,0.9423500895500183,0.94287109375,0,0
