i,t_epoch,t_rel,filtered_position_deg,measured_position_deg,filtered_delta_deg,measured_delta_deg,velocity_deg_per_sec,raw_velocity_deg_per_sec,pending_confirmation,glitch_rejected,raw_position_deg,pos_estimate,vel_estimate,error
270,1782788576.8687522,13.988184822024778,16.285623319765598,16.28365625,-0.0009583760487998916,0.0,0.0,4.571569114923477,False,False,16.34765625,0.04541015625,0.012698803097009659,
271,1782788576.9202986,14.03981358394958,16.284978907710386,16.28365625,-0.0006444120552089316,0.0,0.0,0.038630515336990356,False,False,16.34765625,0.04541015625,0.00010730698704719543,
272,1782788576.9719281,14.091517698019743,16.300365917544468,16.371546875,0.01538700983408603,0.087890625,0.0,0.29880478978157043,False,False,16.435546875,0.045654296875,0.0008300133049488068,
273,1782788577.0236313,14.143271774984896,16.3236847992069,16.371546875,0.023318881662419244,0.0,0.0,7.42811031639576,False,False,16.435546875,0.045654296875,0.020633639767766,
274,1782788577.0753508,14.195100647863,16.33936441523672,16.371546875,0.01567961602981427,0.0,0.0,-0.08207493054214865,False,False,16.435546875,0.045654296875,-0.00022798591817263514,
275,1782788577.1272163,14.247035984881222,16.34990738905517,16.371546875,0.010542973818445489,0.0,0.0,0.4731369763612747,False,False,16.435546875,0.045654296875,0.0013142693787813187,
276,1782788577.1791508,14.298765931976959,16.356996484650693,16.371546875,0.007089095595517847,0.0,0.0,-0.08208565937820822,False,False,16.435546875,0.045654296875,-0.00022801572049502283,
277,1782788577.2308795,14.350613342830911,16.36176319252913,16.371546875,0.004766707878445686,0.0,0.0,0.19685335457324982,False,False,16.435546875,0.045654296875,0.0005468148738145828,
278,1782788577.282729,14.40229401201941,16.364968326906585,16.371546875,0.003205134377452623,0.0,0.0,-0.08209638821426779,False,False,16.435546875,0.045654296875,-0.00022804552281741053,
279,1782788577.3344085,14.454056015005335,16.367123459261986,16.371546875,0.002155132355397882,0.0,0.0,0.0707794725894928,False,False,16.435546875,0.045654296875,0.00019660964608192444,
280,1782788577.3861701,14.505775888916105,16.368572570257758,16.371546875,0.001449110995764613,0.0,0.0,-0.08211717533413321,False,False,16.435546875,0.045654296875,-0.0002281032648170367,
281,1782788577.4379046,14.557564724935219,16.340753983741315,16.28365625,-0.027818586516445976,-0.087890625,0.0,-0.06871148943901062,False,False,16.34765625,0.04541015625,-0.00019086524844169617,
282,1782788577.4896793,14.609583745943382,16.32204876616766,16.28365625,-0.018705217573653954,0.0,0.0,0.03857620060443878,False,False,16.34765625,0.04541015625,0.00010715611279010773,
283,1782788577.541698,14.661446323851123,16.309471377871134,16.28365625,-0.012577388296534764,0.0,0.0,0.03589466214179993,False,False,16.34765625,0.04541015625,9.970739483833313e-05,
284,1782788577.5935597,14.713493271032348,16.301014341980547,16.28365625,-0.00845703589058644,0.0,0.0,0.046610087156295776,False,False,16.34765625,0.04541015625,0.00012947246432304382,
285,1782788577.6456065,14.765265255933627,16.293226946459132,16.28365625,-0.007787395521404505,0.0,0.0,7.803545147180557,False,False,16.34765625,0.04541015625,0.02167651429772377,
286,1782788577.6973786,14.817075721919537,16.305911898799124,16.371546875,0.012684952339981237,0.087890625,0.0,-0.08214936184231192,False,False,16.435546875,0.045654296875,-0.00022819267178419977,
287,1782788577.7491906,14.868833927903324,16.327413917002527,16.371546875,0.02150201820339248,0.0,0.0,-0.031194093462545425,False,False,16.435546875,0.045654296875,-8.665025961818174e-05,
288,1782788577.8009481,14.920507245929912,16.335357849442072,8.109828125,0.007943932439559376,-8.26171875,0.0,-33.089436292648315,True,False,8.173828125,0.022705078125,-0.09191510081291199,
289,1782788577.852621,14.972466693958268,16.318420405464845,16.28365625,-0.01693744397721275,8.173828125,0.0,0.04657253623008728,False,False,16.34765625,0.04541015625,0.0001293681561946869,
290,1782788577.9045877,15.02442084485665,16.30703166813456,16.28365625,-0.011388737330292997,0.0,0.0,17.102732956409454,False,False,16.34765625,0.04541015625,0.04750759154558182,
291,1782788577.9565353,15.076406773878261,16.29937388115368,16.28365625,-0.007657786980871606,0.0,0.0,0.04655979573726654,False,False,16.34765625,0.04541015625,0.0001293327659368515,
292,1782788578.0085218,15.128077073022723,16.294224785187737,16.28365625,-0.005149095965947481,0.0,0.0,9.080233722925186,False,False,16.34765625,0.04541015625,0.02522287145256996,
293,1782788578.0601923,15.180019723949954,16.290762533060235,16.28365625,-0.0034622521274911833,0.0,0.0,0.046547725796699524,False,False,16.34765625,0.04541015625,0.00012929923832416534,
294,1782788578.1121347,15.23173383786343,16.288434514729705,16.28365625,-0.0023280183305303126,0.0,0.0,0.620541125535965,False,False,16.34765625,0.04541015625,0.0017237253487110138,
295,1782788578.163849,15.283660711953416,16.286869155204254,16.28365625,-0.001565359525443455,0.0,0.0,0.03582023084163666,False,False,16.34765625,0.04541015625,9.95006412267685e-05,
296,1782788578.2157755,15.335551251890138,16.314609576209335,16.371546875,0.027740421005091775,0.087890625,0.0,-0.08220300602260977,False,False,16.435546875,0.045654296875,-0.00022834168339613825,
297,1782788578.2676659,15.387296568835154,16.33326223529316,16.371546875,0.01865265908381275,0.0,0.0,10.56346781551838,False,False,16.435546875,0.045654296875,0.02934296615421772,
298,1782788578.3194108,15.439180294983089,16.34580428326112,16.371546875,0.012542047967968983,0.0,0.0,0.006287768483161926,False,False,16.435546875,0.045654296875,1.7466023564338684e-05,
299,1782788578.371327,15.49089401983656,16.354237556314782,16.371546875,0.0084332730536687,0.0,0.0,-0.08223049866501242,False,False,16.435546875,0.045654296875,-0.00022841805184725672,
300,1782788578.4230075,15.542681077960879,16.34618275807517,16.28365625,-0.008054798239612637,-0.087890625,0.0,-63.92418086528778,False,False,16.34765625,0.04541015625,-0.17756716907024384,
301,1782788578.4747944,15.594306858954951,16.325699074029746,16.28365625,-0.02048368404541634,0.0,0.0,1.3929744064807892,False,False,16.34765625,0.04541015625,0.0038693733513355255,
302,1782788578.526425,15.646296305814758,16.3119258448776,16.28365625,-0.01377322915215018,0.0,0.0,4.971035867929459,False,False,16.34765625,0.04541015625,0.013808432966470718,
303,1782788578.5784113,15.698200735030696,16.318485038095695,16.371546875,0.006559193218095061,0.087890625,0.0,4.844971373677254,False,False,16.435546875,0.045654296875,0.01345825381577015,
304,1782788578.630316,15.7498782009352,16.307075127115546,16.28365625,-0.011409910980148652,-0.087890625,0.0,9.855337142944336,False,False,16.34765625,0.04541015625,0.02737593650817871,
305,1782788578.6819937,15.801779944915324,16.29940310297249,16.28365625,-0.007672024143062117,0.0,0.0,-8.021590635180473,False,False,16.34765625,0.04541015625,-0.022282196208834648,
306,1782788578.7339206,15.853510521817952,16.294244433938704,16.28365625,-0.00515866903378992,0.0,0.0,3.5950572788715363,False,False,16.34765625,0.04541015625,0.0099862702190876,
307,1782788578.785627,15.907082821941003,16.29077574488039,16.28365625,-0.0034686890583088825,0.0,0.0,6.9612134993076324,False,False,16.34765625,0.04541015625,0.019336704164743423,
308,1782788578.839199,15.958802009932697,16.288443398357572,16.28365625,-0.0023323465228202167,0.0,0.0,0.3012724220752716,False,False,16.34765625,0.04541015625,0.0008368678390979767,
309,1782788578.890917,16.01052369782701,16.286875128555632,16.28365625,-0.0015682698019361396,0.0,0.0,2.7957268059253693,False,False,16.34765625,0.04541015625,0.007765907794237137,
310,1782788578.9426386,16.062255422817543,16.314613592690804,16.371546875,0.027738464135182994,0.087890625,0.0,-0.0822821311885491,False,False,16.435546875,0.045654296875,-0.0002285614755237475,
311,1782788578.9943695,16.114002648042515,16.333264935975293,16.371546875,0.01865134328448903,0.0,0.0,-0.02327956521185115,False,False,16.435546875,0.045654296875,-6.466545892180875e-05,
312,1782788579.0461185,16.16578728100285,16.329985786699783,16.28365625,-0.003279149275499549,-0.087890625,0.0,0.027676373720169067,False,False,16.34765625,0.04541015625,7.687881588935852e-05,
313,1782788579.097904,16.21755656087771,16.330628542976935,16.371546875,0.0006427562771591511,0.087890625,0.0,0.0008536128552805167,False,False,16.435546875,0.045654296875,2.3711468202236574e-06,
314,1782788579.1496713,16.269149823812768,16.34898581610911,16.371546875,0.018357273132181717,0.0,0.0,-0.08230023609939963,False,False,16.435546875,0.045654296875,-0.00022861176694277674,
315,1782788579.2012644,16.321166066918522,16.353046806709468,8.109828125,0.004060990600351033,-8.26171875,0.0,-23.042020797729492,True,False,8.173828125,0.022705078125,-0.06400561332702637,
316,1782788579.253285,16.373367773834616,16.359107429081444,16.371546875,0.006060622371990121,8.26171875,0.0,5.762217119336128,False,False,16.435546875,0.045654296875,0.01600615866482258,
317,1782788579.3054857,16.42543623992242,16.363182591564364,16.371546875,0.004075162482934047,0.0,0.0,8.06354708969593,False,False,16.435546875,0.045654296875,0.02239874191582203,
318,1782788579.3575566,16.477327298838645,16.365922730817882,16.371546875,0.0027401392535182367,0.0,0.0,-8.206738829612732,False,False,16.435546875,0.045654296875,-0.022796496748924255,
319,1782788579.409444,16.529545597964898,16.367765200451945,16.371546875,0.0018424696340559876,0.0,0.0,8.063530996441841,False,False,16.435546875,0.045654296875,0.022398697212338448,
320,1782788579.4616647,16.581506785936654,16.36900407703389,16.371546875,0.0012388765819366654,0.0,0.0,-0.08234248089138418,False,False,16.435546875,0.045654296875,-0.0002287291135871783,
321,1782788579.5136244,16.633411437040195,16.369837097647586,16.371546875,0.0008330206136974994,0.0,0.0,0.03298647701740265,False,False,16.435546875,0.045654296875,9.162910282611847e-05,
322,1782788579.5655286,16.68571086600423,16.370397220708234,16.371546875,0.000560123060637352,0.0,0.0,-0.036759677168447524,False,False,16.435546875,0.045654296875,-0.00010211021435679868,
323,1782788579.6178284,16.738008035812527,16.37077384745422,16.371546875,0.00037662674597527257,0.0,0.0,0.08124478161334991,False,False,16.435546875,0.045654296875,0.00022567994892597198,
324,1782788579.6701243,16.78990494599566,16.37102709127822,16.371546875,0.000253243824005267,0.0,0.0,0.03296166658401489,False,False,16.435546875,0.045654296875,9.156018495559692e-05,
325,1782788579.7220218,16.84183100494556,16.371197372425474,16.371546875,0.00017028114726258536,0.0,0.0,-0.0823807023698464,False,False,16.435546875,0.045654296875,-0.00022883528436068445,
326,1782788579.773952,16.89364861883223,16.371311869468887,16.371546875,0.00011449704339838718,0.0,0.0,11.708589345216751,False,False,16.435546875,0.045654296875,0.03252385929226875,
327,1782788579.8257651,16.945508528966457,16.371388857280884,16.371546875,7.698781200815574e-05,0.0,0.0,0.16435571014881134,False,False,16.435546875,0.045654296875,0.0004565436393022537,
328,1782788579.877626,16.997403994901106,16.371440623885665,16.371546875,5.176660476990946e-05,0.0,0.0,-0.08240752445999533,False,False,16.435546875,0.045654296875,-0.0002289097901666537,
329,1782788579.9295232,17.049179219873622,16.35566797903559,16.28365625,-0.015772644850073902,-0.087890625,0.0,0.030234514852054417,False,False,16.34765625,0.04541015625,8.398476347792894e-05,
330,1782788579.9812982,17.101113926852122,16.360869905353535,16.371546875,0.0052019263179374775,0.087890625,0.0,-0.08242831157986075,False,False,16.435546875,0.045654296875,-0.00022896753216627985,
331,1782788580.0332303,17.152923077810556,16.364367680609714,16.371546875,0.0034977752561644593,0.0,0.0,8.854670003056526,False,False,16.435546875,0.045654296875,0.024596305564045906,
332,1782788580.0850418,17.205172840040177,16.337926615941974,16.28365625,-0.026441064667750425,-0.087890625,0.0,0.03556676208972931,False,False,16.34765625,0.04541015625,9.879656136035919e-05,
333,1782788580.1372917,17.257102416828275,16.32014764405938,16.28365625,-0.017778971882592032,0.0,0.0,0.03556743264198303,False,False,16.34765625,0.04541015625,9.879842400550842e-05,
334,1782788580.189221,17.309069567825645,16.308193063365525,16.28365625,-0.011954580693839034,0.0,0.0,0.03556743264198303,False,False,16.34765625,0.04541015625,9.879842400550842e-05,
335,1782788580.2411876,17.36081621889025,16.300154803306977,16.28365625,-0.008038260058555124,0.0,0.0,0.03824964165687561,False,False,16.34765625,0.04541015625,0.00010624900460243225,
336,1782788580.2929323,17.41275329585187,16.29474987724361,16.28365625,-0.005404926063363291,0.0,0.0,2.495153099298477,False,False,16.34765625,0.04541015625,0.006930980831384659,
337,1782788580.3448708,17.464488576864824,16.291115604958605,16.28365625,-0.00363427228501223,0.0,0.0,0.04629559814929962,False,False,16.34765625,0.04541015625,0.0001285988837480545,
338,1782788580.3966048,17.516432301839814,16.288671920274165,16.28365625,-0.0024436846844366755,0.0,0.0,0.03824964165687561,False,False,16.34765625,0.04541015625,0.00010624900460243225,
339,1782788580.4485517,17.56825576792471,16.28702878669235,16.28365625,-0.0016431335818083426,0.0,0.0,-1.5227953344583511,False,False,16.34765625,0.04541015625,-0.0042299870401620865,
340,1782788580.5003753,17.62010271498002,16.285923943671936,16.28365625,-0.0011048430204141368,0.0,0.0,1.9882048666477203,False,False,16.34765625,0.04541015625,0.005522791296243668,
341,1782788580.552219,17.672021070029587,16.28518104722501,16.28365625,-0.000742896446922714,0.0,0.0,0.046285539865493774,False,False,16.34765625,0.04541015625,0.00012857094407081604,
342,1782788580.6041393,17.7237773318775,16.284681523654097,16.28365625,-0.0004995235709088774,0.0,0.0,-63.81175339221954,False,False,16.34765625,0.04541015625,-0.17725487053394318,
343,1782788580.6558957,17.775701408972964,16.28434564400501,16.28365625,-0.00033587964907155765,0.0,0.0,0.046274811029434204,False,False,16.34765625,0.04541015625,0.00012854114174842834,
