i,t_rel,error,display_position_deg,filtered_position_deg,measured_position_deg,velocity_deg_per_sec,raw_velocity_deg_per_sec,raw_position_deg,pos_estimate,pending_confirmation,glitch_rejected,display_delta_deg,filtered_delta_deg,measured_delta_deg
381,19.75720138219185,,16.28365625,16.31926716817352,16.371546875,0.0,3.8530804216861725,16.435546875,0.045654296875,False,False,0.0,0.025471195651931566,0.087890625
382,19.80893876310438,,16.28365625,16.336394000129875,16.371546875,0.0,0.535171777009964,16.435546875,0.045654296875,False,False,0.0,0.017126831956346678,0.0
383,19.860604383982718,,16.28365625,16.347910081937325,16.371546875,0.0,1.1118413507938385,16.435546875,0.045654296875,False,False,0.0,0.011516081807457113,0.0
384,19.91251222603023,,16.28365625,16.355653495344658,16.371546875,0.0,0.025535300374031067,16.435546875,0.045654296875,False,False,0.0,0.007743413407325761,0.0
385,19.96422355202958,,16.28365625,16.332067197769746,16.28365625,0.0,0.04429534077644348,16.34765625,0.04541015625,False,False,0.0,-0.02358629757492281,-0.087890625
386,20.015885988017544,,16.28365625,16.316207771280375,16.28365625,0.0,2.7989186346530914,16.34765625,0.04541015625,False,False,0.0,-0.015859426489384987,0.0
387,20.067677850136533,,16.28365625,16.305543892908922,16.28365625,0.0,0.6987375766038895,16.34765625,0.04541015625,False,False,0.0,-0.01066387837144589,0.0
388,20.11930817598477,,16.28365625,16.29837350109196,16.28365625,0.0,0.03891482949256897,16.34765625,0.04541015625,False,False,0.0,-0.007170391816970323,0.0
389,20.171036852989346,,16.28365625,16.293552129634236,16.28365625,0.0,9.072594791650772,16.34765625,0.04541015625,False,False,0.0,-0.004821371457722989,0.0
390,20.222845937125385,,16.28365625,16.29031023946606,16.28365625,0.0,0.13815388083457947,16.34765625,0.04541015625,False,False,0.0,-0.003241890168169448,0.0
391,20.274759538006037,,16.28365625,16.288130392516976,16.28365625,0.0,0.04695877432823181,16.34765625,0.04541015625,False,False,0.0,-0.0021798469490761363,0.0
392,20.326675455085933,,16.28365625,16.286664663428418,16.28365625,0.0,0.038909465074539185,16.34765625,0.04541015625,False,False,0.0,-0.0014657290885509155,0.0
393,20.37846915004775,,16.28365625,16.285679107189274,16.28365625,0.0,-14.490618109703064,16.34765625,0.04541015625,False,False,0.0,-0.000985556239129437,0.0
394,20.430223401170224,,16.28365625,16.285016419174067,16.28365625,0.0,8.978712111711502,16.34765625,0.04541015625,False,False,0.0,-0.000662688015211188,0.0
395,20.481803097063676,,16.28365625,16.284406203757168,16.28365625,0.0,0.03890879452228546,16.34765625,0.04541015625,False,False,0.0,-0.0006102154168843299,0.0
396,20.533435016172007,,16.28365625,16.28416051890632,16.28365625,0.0,0.7791928667575121,16.34765625,0.04541015625,False,False,0.0,-0.00024568485085296743,0.0
397,20.585177267203107,,16.28365625,16.283995320412604,16.28365625,0.0,0.046950727701187134,16.34765625,0.04541015625,False,False,0.0,-0.00016519849370411066,0.0
398,20.636872499017045,,16.28365625,16.283884240945437,16.28365625,0.0,5.309444814920425,16.34765625,0.04541015625,False,False,0.0,-0.00011107946716037986,0.0
399,20.688709454145283,,16.28365625,16.283809551111712,16.28365625,0.0,0.15692129731178284,16.34765625,0.04541015625,False,False,0.0,-7.468983372405091e-05,0.0
400,20.740409538149834,,16.28365625,16.283759329667514,16.28365625,0.0,0.2373822033405304,16.34765625,0.04541015625,False,False,0.0,-5.0221444212183997e-05,0.0
401,20.792183269979432,,16.28365625,16.299545873268432,16.371546875,0.0,0.05229838192462921,16.435546875,0.045654296875,False,False,0.0,0.015786543600910363,0.087890625
402,20.84398474311456,,16.28365625,16.323133401435694,16.371546875,0.0,-0.08181207405868918,16.435546875,0.045654296875,False,False,0.0,0.023587528167269056,0.0
403,20.89563310611993,,16.28365625,16.323173342875364,16.28365625,0.0,-0.06572300568223,16.34765625,0.04541015625,False,False,0.0,3.994143966679076e-05,-0.087890625
404,20.947436839109287,,16.28365625,16.310227543249397,16.28365625,0.0,0.04424639046192169,16.34765625,0.04541015625,False,False,0.0,-0.012945799625981635,0.0
405,20.999177498044446,,16.28365625,16.301522787580897,16.28365625,0.0,0.03887191414833069,16.34765625,0.04541015625,False,False,0.0,-0.008704755668503594,0.0
406,21.050834583118558,,16.28365625,16.324462678619394,16.371546875,0.0,9.05108816921711,16.435546875,0.045654296875,False,False,0.0,0.022939891038504356,0.087890625
407,21.10260722320527,,16.28365625,16.311094492603683,16.28365625,0.0,7.173541858792305,16.34765625,0.04541015625,False,False,0.0,-0.013368186015725314,-0.087890625
408,21.154324827017263,,16.28365625,16.302105724326715,16.28365625,0.0,14.884890764951706,16.34765625,0.04541015625,False,False,0.0,-0.008988768276964265,0.0
409,21.206188596086577,,16.28365625,16.296061676537285,16.28365625,0.0,0.0361749529838562,16.34765625,0.04541015625,False,False,0.0,-0.006044047789430351,0.0
410,21.257848107023165,,16.28365625,16.29049620521901,16.28365625,0.0,0.0415319949388504,16.34765625,0.04541015625,False,False,0.0,-0.0055654713182775595,0.0
411,21.309466581093147,,16.28365625,16.31704840463926,16.371546875,0.0,-0.08185498940292746,16.435546875,0.045654296875,False,False,0.0,0.026552199420251554,0.087890625
412,21.361274536000565,,16.28365625,16.319081791029436,16.28365625,0.0,7.060857564210892,16.34765625,0.04541015625,False,False,0.0,0.0020333863901669247,-0.087890625
413,21.413205509074032,,16.28365625,16.336269352538192,16.371546875,0.0,7.101090028882027,16.435546875,0.045654296875,False,False,0.0,0.017187561508762883,0.087890625
414,21.46492257504724,,16.28365625,16.34782626889668,16.371546875,0.0,-21.743401139974594,16.435546875,0.045654296875,False,False,0.0,0.011556916358472336,0.0
415,21.51663253013976,,16.28365625,16.355597139456126,16.371546875,0.0,-0.030940624710638076,16.435546875,0.045654296875,False,False,0.0,0.007770870559454579,0.0
416,21.568486652104184,,16.28365625,16.345001960320296,16.28365625,0.0,0.03610856831073761,16.34765625,0.04541015625,False,False,0.0,-0.010595179135833632,-0.087890625
417,21.62036766204983,,16.28365625,16.324905105619365,16.28365625,0.0,0.04146762192249298,16.34765625,0.04541015625,False,False,0.0,-0.020096854700938138,0.0
418,21.672034673159942,,16.28365625,16.311391980518465,16.28365625,0.0,0.04146762192249298,16.34765625,0.04541015625,False,False,0.0,-0.01351312510089997,0.0
419,21.723934405017644,,16.28365625,16.318126067700618,16.371546875,0.0,-0.07387206482235342,16.435546875,0.045654296875,False,False,0.0,0.006734087182167059,0.087890625
420,21.775704600149766,,16.28365625,16.335626724171895,16.371546875,0.0,2.3561999201774597,16.435546875,0.045654296875,False,False,0.0,0.017500656471270304,0.0
421,21.827607518061996,,16.28365625,16.31860119683318,16.28365625,0.0,0.04412904381752014,16.34765625,0.04541015625,False,False,0.0,-0.017025527338716984,-0.087890625
422,21.879397102165967,,16.28365625,16.335946201000628,16.371546875,0.0,0.6744421273469925,16.435546875,0.045654296875,False,False,0.0,0.01734500416745277,0.087890625
423,21.931296557188034,,16.28365625,16.34760898180282,16.371546875,0.0,2.3803163319826126,16.435546875,0.045654296875,False,False,0.0,0.011662780802197403,0.0
424,21.982953439000994,,16.28365625,16.355451035614216,16.371546875,0.0,0.07092900574207306,16.435546875,0.045654296875,False,False,0.0,0.007842053811401684,0.0
425,22.034569858107716,,16.28365625,16.360724032597002,16.371546875,0.0,-0.0819663010770455,16.435546875,0.045654296875,False,False,0.0,0.005272996982796485,0.0
426,22.086243666009977,,16.28365625,16.365579506029942,16.371546875,0.0,-0.08197300659958273,16.435546875,0.045654296875,False,False,0.0,0.004855473432940016,0.0
427,22.137875771149993,,16.28365625,16.367534416104533,16.371546875,0.0,4.075436554849148,16.435546875,0.045654296875,False,False,0.0,0.001954910074601912,0.0
428,22.18982054013759,,16.28365625,16.368848897638685,16.371546875,0.0,0.11647827923297882,16.435546875,0.045654296875,False,False,0.0,0.0013144815341661342,0.0
429,22.241575440159068,,16.28365625,16.369732755022255,16.371546875,0.0,1.8813617527484894,16.435546875,0.045654296875,False,False,0.0,0.0008838573835703301,0.0
430,22.293395821005106,,16.28365625,16.341534091976964,16.28365625,0.0,0.04404790699481964,16.34765625,0.04541015625,False,False,0.0,-0.02819866304528773,-0.087890625
431,22.345334238139912,,16.28365625,16.322573310945312,16.28365625,0.0,1.8169941008090973,16.34765625,0.04541015625,False,False,0.0,-0.018960781031637453,0.0
432,22.396935306023806,,16.28365625,16.315568239975153,16.28365625,0.0,0.28008833527565,16.34765625,0.04541015625,False,False,0.0,-0.007005070970166116,0.0
433,22.44861004012637,,16.28365625,16.301251500088622,16.28365625,0.0,0.04137106239795685,16.34765625,0.04541015625,False,False,0.0,-0.014316739886538699,0.0
434,22.50025644013658,,16.28365625,16.29548729615959,16.28365625,0.0,7.066077142953873,16.34765625,0.04541015625,False,False,0.0,-0.005764203929032874,0.0
435,22.551982544129714,,16.28365625,16.291611445437706,16.28365625,0.0,0.038683488965034485,16.34765625,0.04541015625,False,False,0.0,-0.0038758507218972227,0.0
436,22.60420716414228,,16.28365625,16.28900532341231,16.28365625,0.0,-22.79765009880066,16.34765625,0.04541015625,False,False,0.0,-0.0026061220253836836,0.0
