i,t,axis_pos,mapper_pos,estimator_pos,spi_raw,spi_errors,spi_status,axis_pos_d,mapper_pos_d,estimator_pos_d,spi_raw_d,dt
1166,14.108240575063974,0.05750131607055664,0.057499825954437256,0.9970132112503052,0.99700927734375,0,0,-3.892183303833008e-05,-2.9981136322021484e-05,-2.5153160095214844e-05,0.0,0.011963184922933578
1167,14.120856811990961,0.0574951171875,0.05378621816635132,0.9947503209114075,0.99700927734375,0,0,-6.198883056640625e-06,-0.0037136077880859375,-0.002262890338897705,0.0,0.012616236926987767
1168,14.132920496165752,0.05753040313720703,0.0575222373008728,0.9970300793647766,0.99700927734375,0,0,3.528594970703125e-05,0.0037360191345214844,0.0022797584533691406,0.0,0.012063684174790978
1169,14.145035958150402,0.057498812675476074,0.05749785900115967,0.9970113635063171,0.99700927734375,0,0,-3.159046173095703e-05,-2.4378299713134766e-05,-1.8715858459472656e-05,0.0,0.0121154619846493
1170,14.157139068003744,0.0575404167175293,0.057530105113983154,0.9970386624336243,0.99700927734375,0,0,4.1604042053222656e-05,3.224611282348633e-05,2.7298927307128906e-05,0.0,0.012103109853342175
1171,14.169179419986904,0.05157583951950073,0.054595232009887695,0.9956938028335571,0.99700927734375,0,0,-0.0059645771980285645,-0.002934873104095459,-0.0013448596000671387,0.0,0.01204035198315978
1172,14.181437029037625,0.05769836902618408,0.057780921459198,0.9973031878471375,0.99700927734375,0,0,0.00612252950668335,0.0031856894493103027,0.0016093850135803223,0.0,0.01225760905072093
1173,14.19363543507643,0.05754882097244263,0.05753684043884277,0.9970443844795227,0.99700927734375,0,0,-0.00014954805374145508,-0.0002440810203552246,-0.0002588033676147461,0.0,0.012198406038805842
1174,14.205821267096326,0.055236220359802246,0.056508779525756836,0.9964994788169861,0.99700927734375,0,0,-0.002312600612640381,-0.0010280609130859375,-0.0005449056625366211,0.0,0.012185832019895315
1175,14.21901316801086,0.05554306507110596,0.05679720640182495,0.9969152808189392,0.99700927734375,0,0,0.00030684471130371094,0.00028842687606811523,0.000415802001953125,0.0,0.013191900914534926
1176,14.231249517994002,0.0574953556060791,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.0019522905349731445,0.0006981492042541504,9.423494338989258e-05,0.0,0.012236349983140826
1177,14.243539887014776,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-2.384185791015625e-07,-2.384185791015625e-07,-2.384185791015625e-07,0.0,0.01229036902077496
1178,14.255821829196066,0.057515740394592285,0.0575108528137207,0.9970224499702454,0.99700927734375,0,0,2.0623207092285156e-05,1.5735626220703125e-05,1.3172626495361328e-05,0.0,0.012281942181289196
1179,14.26790290302597,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.0503997802734375e-05,-1.5616416931152344e-05,-1.3053417205810547e-05,0.0,0.012081073829904199
1180,14.280116475187242,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012213572161272168
1181,14.292388103203848,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012271628016605973
1182,14.304530009161681,0.05760836601257324,0.05758768320083618,0.9970890879631042,0.99700927734375,0,0,0.00011324882507324219,9.256601333618164e-05,7.981061935424805e-05,0.0,0.012141905957832932
1183,14.316629693144932,0.057498812675476074,0.05749791860580444,0.9970112442970276,0.99700927734375,0,0,-0.00010955333709716797,-8.976459503173828e-05,-7.784366607666016e-05,0.0,0.012099683983251452
1184,14.328824914060533,0.057540953159332275,0.05753052234649658,0.9970389604568481,0.99700927734375,0,0,4.214048385620117e-05,3.260374069213867e-05,2.771615982055664e-05,0.0,0.012195220915600657
1185,14.341022876091301,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-4.571676254272461e-05,-3.528594970703125e-05,-2.956390380859375e-05,0.0,0.012197962030768394
1186,14.353210892993957,0.057681500911712646,0.057654738426208496,0.9971498847007751,0.99700927734375,0,0,0.0001862645149230957,0.0001595020294189453,0.0001404881477355957,0.0,0.012188016902655363
1187,14.365250985138118,0.05752456188201904,0.05751770734786987,0.9970265030860901,0.99700927734375,0,0,-0.00015693902969360352,-0.00013703107833862305,-0.0001233816146850586,0.0,0.012040092144161463
1188,14.377291206037626,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.9325485229492188e-05,-2.2470951080322266e-05,-1.710653305053711e-05,0.0,0.012040220899507403
1189,14.389495149021968,0.0575944185256958,0.05757492780685425,0.9970775842666626,0.99700927734375,0,0,9.918212890625e-05,7.969141006469727e-05,6.818771362304688e-05,0.0,0.012203942984342575
1190,14.4015312041156,0.05459892749786377,0.05618250370025635,0.9962952136993408,0.99700927734375,0,0,-0.0029954910278320312,-0.0013924241065979004,-0.0007823705673217773,0.0,0.012036055093631148
1191,14.413661925122142,0.05749630928039551,0.057496070861816406,0.9970099925994873,0.99700927734375,0,0,0.0028973817825317383,0.0013135671615600586,0.0007147789001464844,0.0,0.012130721006542444
1192,14.425895979162306,0.057498812675476074,0.05749785900115967,0.9970111846923828,0.99700927734375,0,0,2.5033950805664062e-06,1.7881393432617188e-06,1.1920928955078125e-06,0.0,0.012234054040163755
1193,14.438124478096142,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-3.6954879760742188e-06,-2.7418136596679688e-06,-1.9073486328125e-06,0.0,0.012228498933836818
1194,14.450151255121455,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.012026777025312185
1195,14.46232625306584,0.05758768320083618,0.057569026947021484,0.9970723390579224,0.99700927734375,0,0,9.256601333618164e-05,7.390975952148438e-05,6.306171417236328e-05,0.0,0.012174997944384813
1196,14.474616511026397,0.05750828981399536,0.057505130767822266,0.9970176219940186,0.99700927734375,0,0,-7.939338684082031e-05,-6.389617919921875e-05,-5.4717063903808594e-05,0.0,0.012290257960557938
1197,14.486621955176815,0.04845708608627319,0.045779407024383545,0.9898516535758972,0.99700927734375,0,0,-0.009051203727722168,-0.01172572374343872,-0.007165968418121338,0.0,0.012005444150418043
1198,14.49867841717787,0.057629525661468506,0.05760908126831055,0.9971023797988892,0.99700927734375,0,0,0.009172439575195312,0.011829674243927002,0.007250726222991943,0.0,0.012056462001055479
1199,14.510883341077715,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00013428926467895508,-0.0001138448715209961,-9.298324584960938e-05,0.0,0.012204923899844289
1200,14.523391301045194,0.057496845722198486,0.057496488094329834,0.997010350227356,0.99700927734375,0,0,1.6093254089355469e-06,1.2516975402832031e-06,9.5367431640625e-07,0.0,0.01250795996747911
1201,14.535634763073176,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.7285346984863281e-06,-1.3709068298339844e-06,-1.0728836059570312e-06,0.0,0.012243462027981877
1202,14.547825372079387,0.05751228332519531,0.05750817060470581,0.9970201849937439,0.99700927734375,0,0,1.71661376953125e-05,1.3053417205810547e-05,1.0907649993896484e-05,0.0,0.012190609006211162
1203,14.559880131157115,0.05751776695251465,0.057615041732788086,0.9971529245376587,0.99700927734375,0,0,5.4836273193359375e-06,0.00010687112808227539,0.00013273954391479492,0.0,0.012054759077727795
1204,14.57205431512557,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-2.2530555725097656e-05,-0.00011980533599853516,-0.00014352798461914062,0.0,0.0121741839684546
1205,14.584182942984626,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012128627859055996
1206,14.59626575699076,0.0573849081993103,0.057563602924346924,0.9971311688423157,0.99700927734375,0,0,-0.00011020898818969727,6.848573684692383e-05,0.00012189149856567383,0.0,0.012082814006134868
1207,14.608258960070089,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.00011032819747924805,-6.836652755737305e-05,-0.00012177228927612305,0.0,0.011993203079327941
1208,14.620652069104835,0.0574951171875,0.05279338359832764,0.9947503209114075,0.99700927734375,0,0,-1.1920928955078125e-07,-0.004701852798461914,-0.00225907564163208,0.0,0.012393109034746885
1209,14.632838068064302,0.0574953556060791,0.0574953556060791,0.9941031336784363,0.99700927734375,0,0,2.384185791015625e-07,0.004701972007751465,-0.0006471872329711914,0.0,0.012185998959466815
1210,14.64859919808805,0.05750250816345215,0.057500243186950684,0.9970131516456604,0.99700927734375,0,0,7.152557373046875e-06,4.887580871582031e-06,0.002910017967224121,0.0,0.015761130023747683
1211,14.661285768030211,0.057496607303619385,0.05749619007110596,0.9970100522041321,0.99700927734375,0,0,-5.900859832763672e-06,-4.0531158447265625e-06,-3.0994415283203125e-06,0.0,0.01268656994216144
1212,14.673914394108579,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.4901161193847656e-06,-1.0728836059570312e-06,-7.748603820800781e-07,0.0,0.012628626078367233
1213,14.686201041098684,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,0.0,0.0,0.0,0.0,0.01228664699010551
1214,14.699422497069463,0.05447554588317871,0.05624091625213623,0.9964087009429932,0.99700927734375,0,0,-0.003019571304321289,-0.0012542009353637695,-0.0006005764007568359,0.0,0.013221455970779061
1215,14.711575180990621,0.05687230825424194,0.057557106018066406,0.9972508549690247,0.99700927734375,0,0,0.0023967623710632324,0.0013161897659301758,0.0008421540260314941,0.0,0.012152683921158314
1216,14.723827865207568,0.0574953556060791,0.0574953556060791,0.9970094561576843,0.99700927734375,0,0,0.0006230473518371582,-6.175041198730469e-05,-0.00024139881134033203,0.0,0.012252684216946363
1217,14.73582391999662,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-2.384185791015625e-07,-2.384185791015625e-07,-1.7881393432617188e-07,0.0,0.011996054789051414
1218,14.747831086162478,0.05731046199798584,0.05754023790359497,0.9971464276313782,0.99700927734375,0,0,-0.00018465518951416016,4.51207160949707e-05,0.00013715028762817383,0.0,0.012007166165858507
1219,14.76013291720301,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,0.00018477439880371094,-4.500150680541992e-05,-0.00013703107833862305,0.0,0.012301831040531397
1220,14.772152769146487,0.05749690532684326,0.057496607303619385,0.9970104694366455,0.99700927734375,0,0,1.6689300537109375e-06,1.3709068298339844e-06,1.0728836059570312e-06,0.0,0.012019851943477988
1221,14.78416034206748,0.050061702728271484,0.053790271282196045,0.9947537183761597,0.99700927734375,0,0,-0.007435202598571777,-0.00370633602142334,-0.00225675106048584,0.0,0.01200757292099297
1222,14.796175582101569,0.05756157636642456,0.057630062103271484,0.997157633304596,0.99700927734375,0,0,0.007499873638153076,0.0038397908210754395,0.0024039149284362793,0.0,0.012015240034088492
1223,14.808151582023129,0.05766016244888306,0.05764651298522949,0.9971464276313782,0.99700927734375,0,0,9.85860824584961e-05,1.6450881958007812e-05,-1.1205673217773438e-05,0.0,0.011975999921560287
1224,14.82066407916136,0.057514488697052,0.05750983953475952,0.9970205426216125,0.99700927734375,0,0,-0.0001456737518310547,-0.0001366734504699707,-0.000125885009765625,0.0,0.012512497138231993
1225,14.83292846614495,0.05763876438140869,0.05764275789260864,0.9971427917480469,0.99700927734375,0,0,0.00012427568435668945,0.0001329183578491211,0.00012224912643432617,0.0,0.012264386983588338
1226,14.845025669084862,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.00014352798461914062,-0.0001475214958190918,-0.00013339519500732422,0.0,0.012097202939912677
1227,14.85713831614703,0.057530105113983154,0.0575219988822937,0.9970318078994751,0.99700927734375,0,0,3.4868717193603516e-05,2.676248550415039e-05,2.2411346435546875e-05,0.0,0.012112647062167525
1228,14.869269222021103,0.05749636888504028,0.057495951652526855,0.9970099925994873,0.99700927734375,0,0,-3.3736228942871094e-05,-2.6047229766845703e-05,-2.181529998779297e-05,0.0,0.012130905874073505
1229,14.881406017113477,0.057569026947021484,0.05755329132080078,0.9970508813858032,0.99700927734375,0,0,7.265806198120117e-05,5.733966827392578e-05,4.088878631591797e-05,0.0,0.012136795092374086
1230,14.893840219127014,0.05532187223434448,0.05657494068145752,0.9967163801193237,0.99700927734375,0,0,-0.002247154712677002,-0.0009783506393432617,-0.0003345012664794922,0.0,0.012434202013537288
1231,14.905936310067773,0.05750221014022827,0.05750054121017456,0.9970134496688843,0.99700927734375,0,0,0.002180337905883789,0.000925600528717041,0.0002970695495605469,0.0,0.012096090940758586
1232,14.918169383192435,0.05749523639678955,0.057495176792144775,0.99700927734375,0.99700927734375,0,0,-6.973743438720703e-06,-5.364418029785156e-06,-4.172325134277344e-06,0.0,0.012233073124662042
1233,14.930531788151711,0.05770188570022583,0.05772531032562256,0.9972320199012756,0.99700927734375,0,0,0.0002066493034362793,0.0002301335334777832,0.00022274255752563477,0.0,0.012362404959276319
1234,14.94284706399776,0.05749523639678955,0.05749523639678955,0.9970093965530396,0.99700927734375,0,0,-0.0002066493034362793,-0.0002300739288330078,-0.00022262334823608398,0.0,0.01231527584604919
1235,14.954891730099916,0.0574951171875,0.0574951171875,0.99700927734375,0.99700927734375,0,0,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,0.0,0.012044666102156043
1236,14.967140913009644,0.0501362681388855,0.05384933948516846,0.9953204989433289,0.99700927734375,0,0,-0.007358849048614502,-0.003645777702331543,-0.0016887784004211426,0.0,0.012249182909727097
1237,14.979309319052845,0.05749541521072388,0.0574953556060791,0.9970095157623291,0.99700927734375,0,0,0.007359147071838379,0.0036460161209106445,0.0016890168190002441,0.0,0.012168406043201685
1238,14.99157346598804,0.05745917558670044,0.057592809200286865,0.9971529245376587,0.99700927734375,0,0,-3.62396240234375e-05,9.745359420776367e-05,0.00014340877532958984,0.0,0.01226414693519473
