i,t,axis_pos,axis_vel,mapper_pos_rel,mapper_pos_abs,working_offset,encoder_estimator_pos,spi_raw,spi_errors,spi_status
891,20.785330021986738,0.0019555091857910156,0.0031681060791015625,0.00195467472076416,0.9989635944366455,-0.00299072265625,0.9989631175994873,0.99896240234375,0,0
892,20.80862874700688,0.0019648075103759766,0.01537233591079712,0.0019598007202148438,0.9989675283432007,-0.00299072265625,0.9989656805992126,0.99896240234375,0,0
893,20.832018618937582,0.0019385814666748047,-0.0008996129618026316,0.0019377470016479492,0.9940907955169678,-0.00299072265625,0.993752658367157,0.9989471435546875,0,0
894,20.855694360099733,0.0020771026611328125,0.36849164962768555,0.0020818710327148438,0.9990713596343994,-0.00299072265625,0.9990295767784119,0.9989471435546875,0,0
895,20.879039843101054,0.001939535140991211,0.002176523208618164,0.9942560195922852,0.9951172471046448,-0.00299072265625,0.9979288578033447,0.9989471435546875,0,0
896,20.902441882062703,0.0019379854202270508,4.553794860839844e-05,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
897,20.9257482921239,0.0019379854202270508,-0.00011855364573420957,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
898,20.949011479038745,0.9970817565917969,-0.48427248001098633,0.0009189844131469727,0.9985918998718262,-0.00299072265625,0.9990480542182922,0.9989471435546875,0,0
899,20.972369387978688,0.0019394159317016602,0.002094268798828125,0.0019388198852539062,0.9989478588104248,-0.00299072265625,0.9989475607872009,0.9989471435546875,0,0
900,20.99574789009057,0.001955747604370117,0.023685812950134277,0.0019491910934448242,0.9989557266235352,-0.00299072265625,0.9989619851112366,0.99896240234375,0,0
901,21.018923355964944,0.0019376277923583984,-0.0003050570376217365,0.9942549467086792,0.9951164722442627,-0.00299072265625,0.9979283213615417,0.9989471435546875,0,0
902,21.042135746916756,0.0019379854202270508,-1.490116301283706e-05,0.0019379854202270508,0.998947262763977,-0.00299072265625,0.998947262763977,0.9989471435546875,0,0
903,21.06563282199204,0.002025127410888672,0.11957442760467529,0.001989603042602539,0.9989867210388184,-0.00299072265625,0.9989702701568604,0.9989471435546875,0,0
904,21.08940595202148,0.002062559127807617,0.19998067617416382,0.002020597457885742,0.9990124702453613,-0.00299072265625,0.9989902377128601,0.9989471435546875,0,0
905,21.11375630204566,0.0020754337310791016,0.19947409629821777,0.002021312713623047,0.9990073442459106,-0.00299072265625,0.9966393113136292,0.9989471435546875,0,0
906,21.138049355940893,0.0014693737030029297,1.1635568141937256,0.002245187759399414,0.9992856979370117,-0.00299072265625,0.9991415143013,0.9989471435546875,0,0
907,21.16238900204189,0.0019378662109375,-0.00023156407405622303,0.0019378662109375,0.9989471435546875,-0.00299072265625,0.995945394039154,0.9989471435546875,0,0
908,21.185787762980908,0.0019390583038330078,0.0015936493873596191,0.001938462257385254,0.9989476203918457,-0.00299072265625,0.9989474415779114,0.9989471435546875,0,0
909,21.20941896806471,0.0017417669296264648,0.7752541303634644,0.00215911865234375,0.9991766214370728,-0.00299072265625,0.9991351366043091,0.9989471435546875,0,0
